,location,total_sqft,bath,balcony,price,bhk,price_per_sqft
10361,Sarjapur  Road,3913.0,5,0,176.0,4,4497.827753641707
10362,Hebbal,3520.0,5,2,320.0,3,9090.90909090909
10363,JP Nagar,1125.0,2,2,39.98,2,3553.7777777777774
10364,Yelahanka,1847.0,3,3,92.0,3,4981.050351922036
10365,7th Phase JP Nagar,1515.0,2,1,76.0,3,5016.501650165016
10366,Raja Rajeshwari Nagar,3450.0,7,2,225.0,8,6521.739130434783
10367,Yelahanka,2500.0,3,1,120.0,5,4800.0
10368,Sarjapur  Road,1130.0,2,2,55.0,2,4867.256637168141
10369,Bellandur,1049.0,2,1,51.0,2,4861.773117254528
10370,Amruthahalli,2650.0,4,0,175.0,3,6603.773584905661
10372,Badavala Nagar,1842.0,3,2,115.0,3,6243.213897937025
10374,Jakkur,1282.0,2,1,72.0,2,5616.224648985959
10375,Kalena Agrahara,800.0,2,1,40.0,2,5000.0
10378,Magadi Road,1318.0,2,1,68.0,3,5159.332321699545
10379,Kanakpura Road,1698.0,2,1,105.0,2,6183.745583038869
10380,other,2030.0,2,1,182.0,3,8965.51724137931
10382,other,1555.0,2,1,67.0,3,4308.681672025724
10383,Sarjapur  Road,1881.0,3,2,145.0,3,7708.665603402445
10384,other,2900.0,3,2,325.0,3,11206.896551724138
10385,Yelahanka,1890.0,3,2,109.0,3,5767.195767195767
10388,other,1000.0,2,3,58.0,2,5800.0
10389,Singasandra,1510.0,3,2,75.0,3,4966.887417218543
10390,Uttarahalli,1120.0,2,1,50.0,2,4464.285714285715
10392,Electronic City,1160.0,2,2,42.0,3,3620.689655172414
10394,Talaghattapura,1175.0,2,2,62.0,2,5276.595744680851
10395,Bellandur,1350.0,2,1,63.0,3,4666.666666666667
10399,other,2180.0,4,3,115.0,4,5275.229357798165
10400,Kasavanhalli,1715.0,3,3,112.0,3,6530.6122448979595
10401,Hebbal,1072.0,2,2,45.0,2,4197.761194029851
10402,Panathur,1230.0,2,1,80.0,2,6504.065040650406
10403,Murugeshpalya,1600.0,2,1,65.0,3,4062.5
10404,Thanisandra,1411.0,3,1,93.25,3,6608.788093550674
10405,Rayasandra,3600.0,5,3,145.0,5,4027.777777777778
10406,Jalahalli,2404.0,3,2,138.0,3,5740.432612312812
10409,Doddathoguru,1208.0,3,1,45.0,3,3725.1655629139073
10411,Haralur Road,1225.0,2,1,69.84,2,5701.224489795918
10412,Hebbal,1162.0,2,1,69.0,2,5938.037865748709
10413,Thanisandra,1262.0,2,1,65.0,3,5150.5546751188585
10416,Channasandra,1500.0,3,1,61.95,3,4130.0
10417,other,1610.0,3,3,85.0,3,5279.503105590062
10419,Sarjapur  Road,2275.0,4,2,182.0,3,8000.0
10420,Budigere,1162.0,2,1,58.0,2,4991.394148020654
10421,other,1500.0,2,0,145.0,2,9666.666666666666
10422,other,3150.0,3,1,135.0,4,4285.714285714285
10423,Hosa Road,1170.0,2,2,65.0,2,5555.555555555556
10426,other,1423.0,2,1,71.73,3,5040.758959943781
10427,Kaggadasapura,1106.0,2,3,40.0,2,3616.6365280289333
10430,other,1255.0,2,1,56.7,2,4517.92828685259
10431,Sarjapur  Road,1525.0,2,2,65.0,3,4262.295081967213
10432,Babusapalaya,1061.0,2,1,38.95,2,3671.065032987748
10433,other,600.0,2,2,29.5,2,4916.666666666667
10435,Domlur,2100.0,3,2,145.0,3,6904.761904761905
10438,Indira Nagar,1260.0,2,3,120.0,2,9523.809523809523
10439,other,907.0,2,0,55.43,2,6111.35611907387
10441,other,2597.0,4,3,189.0,4,7277.628032345014
10442,Bellandur,1211.0,2,1,63.0,2,5202.312138728324
10443,Hennur Road,1904.0,3,2,129.0,3,6775.210084033613
10444,Balagere,1205.0,2,1,73.87,2,6130.290456431535
10445,Yeshwanthpur,1164.0,2,2,64.08,2,5505.154639175258
10446,other,1410.0,2,2,73.0,2,5177.304964539007
10447,other,1150.0,2,1,42.0,2,3652.1739130434785
10448,other,1170.0,2,2,53.11,2,4539.316239316239
10449,Hennur,1420.0,2,1,62.0,2,4366.197183098591
10450,Panathur,1125.0,2,2,45.0,2,4000.0
10451,NRI Layout,1789.0,3,3,75.0,3,4192.286193404137
10452,Hulimavu,1021.0,2,1,76.0,2,7443.682664054848
10454,Kalena Agrahara,1222.0,2,3,48.0,2,3927.986906710311
10455,Hennur Road,1981.0,3,1,134.0,3,6764.260474507824
10456,Yelachenahalli,1103.0,2,2,55.0,2,4986.400725294651
10457,other,1201.0,2,1,65.0,2,5412.156536219817
10458,Sarjapur  Road,970.0,2,1,36.0,2,3711.340206185567
10459,Sarjapur,920.0,2,2,33.0,2,3586.9565217391305
10460,Yeshwanthpur,1520.0,3,3,85.0,3,5592.105263157895
10461,other,675.0,3,2,75.0,3,11111.111111111111
10462,Sonnenahalli,1268.0,2,1,75.0,3,5914.826498422713
10463,other,660.0,1,0,30.0,1,4545.454545454545
10464,Harlur,1755.0,3,2,115.0,3,6552.706552706552
10465,other,945.0,2,1,35.0,2,3703.703703703704
10466,8th Phase JP Nagar,500.0,1,1,33.0,1,6600.0
10467,Harlur,2820.0,4,0,153.5,4,5443.262411347518
10468,other,1632.0,3,0,140.0,4,8578.43137254902
10470,Domlur,1276.0,2,2,80.0,2,6269.592476489028
10471,Thanisandra,1234.0,2,2,51.0,2,4132.90113452188
10472,Lakshminarayana Pura,1180.0,2,1,75.0,2,6355.932203389831
10473,other,1370.0,2,2,87.0,3,6350.36496350365
10476,Electronic City,1400.0,3,1,90.0,3,6428.571428571428
10477,Whitefield,1500.0,6,3,155.0,5,10333.333333333334
10478,other,1050.0,2,0,40.0,2,3809.5238095238096
10479,Ramagondanahalli,1251.0,2,1,46.0,2,3677.0583533173462
10480,Yeshwanthpur,1677.0,3,2,92.13,3,5493.738819320215
10481,Sarjapur  Road,1346.0,2,1,67.38,2,5005.94353640416
10484,Kanakapura,1290.0,2,3,51.1,3,3961.2403100775196
10486,Sarjapur  Road,1881.0,3,2,145.0,3,7708.665603402445
10487,Garudachar Palya,1150.0,2,2,52.0,2,4521.739130434783
10489,Sarjapur,2690.0,3,2,295.0,3,10966.542750929368
10491,other,933.1071999999999,2,2,40.0,2,4286.752904703769
10493,other,950.0,2,0,65.0,2,6842.105263157895
10495,Ramamurthy Nagar,1050.0,2,1,51.66,2,4920.0
10496,Hoodi,1660.0,3,2,131.0,3,7891.566265060241
10497,Nagavarapalya,1134.0,2,2,55.0,2,4850.088183421517
10498,Hebbal,1100.0,2,1,60.0,2,5454.545454545455
10499,Magadi Road,800.0,4,3,60.0,4,7500.0
10502,other,980.0,3,1,80.0,3,8163.265306122449
10504,CV Raman Nagar,705.0,2,1,50.0,1,7092.198581560284
10506,Anandapura,1200.0,2,1,50.0,2,4166.666666666667
10507,Talaghattapura,1804.0,3,2,127.0,3,7039.911308203991
10509,other,420.0,1,1,25.0,2,5952.380952380952
10510,Malleshwaram,2800.0,4,2,252.0,4,9000.0
10511,Battarahalli,1090.0,2,2,38.37,2,3520.1834862385317
10513,Electronic City,1287.0,3,1,55.0,3,4273.504273504273
10514,Thigalarapalya,2215.0,4,2,157.0,3,7088.03611738149
10516,Sarjapur  Road,1045.0,2,2,42.15,2,4033.492822966507
10517,Hormavu,1263.0,2,1,47.36,2,3749.802058590657
10518,Whitefield,1431.0,3,2,85.0,3,5939.902166317261
10520,Vittasandra,1650.0,3,2,85.5,3,5181.818181818182
10521,other,1535.0,3,1,72.0,3,4690.553745928339
10522,Marathahalli,2524.0,5,2,180.0,4,7131.537242472266
10523,Kanakpura Road,1300.0,3,2,69.0,3,5307.692307692308
10525,7th Phase JP Nagar,2095.0,3,2,150.0,3,7159.904534606205
10528,other,1265.0,2,2,68.0,2,5375.494071146245
10529,Kudlu Gate,1215.0,2,1,44.96,2,3700.411522633745
10530,Yelahanka New Town,2200.0,2,0,180.0,2,8181.818181818182
10531,Electronics City Phase 1,1028.0,2,1,51.0,2,4961.089494163424
10532,Hegde Nagar,1835.0,2,2,92.0,3,5013.623978201635
10533,Munnekollal,1800.0,3,3,65.0,3,3611.1111111111113
10534,1st Phase JP Nagar,2077.0,3,3,175.0,3,8425.613866153106
10535,Sarjapur  Road,2880.0,3,2,211.0,4,7326.388888888889
10537,Dasanapura,708.0,2,1,31.15,2,4399.717514124294
10538,Basavangudi,1200.0,2,3,120.0,2,10000.0
10539,Hosakerehalli,925.0,2,1,46.25,2,5000.0
10540,Bannerghatta Road,2826.0,3,1,148.0,3,5237.0842179759375
10541,Kanakpura Road,458.0,1,0,33.66,1,7349.344978165938
10542,other,3500.0,4,0,150.0,4,4285.714285714285
10543,other,5400.0,4,3,250.0,4,4629.62962962963
10545,Amruthahalli,1450.0,2,1,90.0,3,6206.896551724138
10546,Kasavanhalli,1100.0,2,1,65.0,2,5909.090909090909
10547,Kadubeesanahalli,1185.0,2,3,55.0,2,4641.350210970464
10548,9th Phase JP Nagar,1900.0,4,2,80.0,4,4210.526315789473
10549,TC Palaya,1200.0,2,1,70.0,2,5833.333333333333
10550,other,660.0,1,1,35.0,1,5303.030303030303
10551,Ambedkar Nagar,1920.0,4,2,121.0,3,6302.083333333333
10552,Jalahalli,1200.0,2,0,130.0,2,10833.333333333334
10553,Sarjapur  Road,3418.0,4,3,222.0,4,6495.026331187829
10554,1st Phase JP Nagar,4550.0,2,1,240.0,4,5274.725274725275
10555,Bhoganhalli,1205.0,2,1,68.32,2,5669.709543568464
10556,Haralur Road,1200.0,2,2,46.0,2,3833.3333333333335
10557,Akshaya Nagar,1421.0,2,2,73.0,3,5137.227304714989
10558,6th Phase JP Nagar,1250.0,3,3,48.9,3,3912.0
10559,Whitefield,524.0,1,1,29.0,1,5534.3511450381675
10560,HSR Layout,4200.0,5,4,245.0,5,5833.333333333333
10561,Thubarahalli,1540.0,3,2,90.0,3,5844.1558441558445
10562,Sarjapur  Road,984.0,2,1,45.91,2,4665.650406504065
10563,Rachenahalli,985.0,2,1,50.17,2,5093.401015228426
10564,Whitefield,2830.0,4,3,161.0,4,5689.04593639576
10565,other,1140.0,2,3,60.0,2,5263.1578947368425
10566,other,3600.0,5,3,130.0,5,3611.1111111111113
10568,Raja Rajeshwari Nagar,1700.0,2,2,86.0,3,5058.823529411765
10569,Devanahalli,1360.0,2,0,62.425,2,4590.073529411765
10571,Dasarahalli,1333.0,2,1,86.65,2,6500.375093773443
10572,Electronic City,1258.0,2,1,85.5,2,6796.502384737679
10573,other,1458.0,2,2,87.0,3,5967.078189300411
10574,Electronic City,1386.0,2,1,85.0,2,6132.7561327561325
10576,Electronic City,550.0,1,1,27.0,1,4909.090909090909
10577,Lakshminarayana Pura,1200.0,2,3,83.0,2,6916.666666666667
10578,other,1081.0,2,1,39.0,2,3607.7705827937093
10579,Whitefield,2135.0,3,2,149.0,4,6978.922716627635
10580,Whitefield,2500.0,4,0,100.0,4,4000.0
10581,other,1178.0,2,1,80.0,2,6791.171477079796
10582,Devarachikkanahalli,991.0,2,2,40.0,2,4036.326942482341
10583,Gottigere,1493.0,2,3,90.0,3,6028.131279303416
10584,Subramanyapura,2495.0,3,3,130.0,3,5210.420841683367
10586,Dasanapura,814.0,2,1,53.0,2,6511.056511056511
10587,Electronic City,1025.0,2,1,50.0,2,4878.048780487805
10588,Bannerghatta Road,1115.0,2,1,61.0,2,5470.85201793722
10589,Whitefield,3075.0,2,3,188.0,4,6113.821138211382
10590,other,1900.0,3,0,162.0,7,8526.315789473685
10591,Whitefield,1760.0,3,2,160.0,3,9090.90909090909
10592,other,4000.0,8,1,150.0,7,3750.0
10593,Marathahalli,3090.0,4,3,350.0,4,11326.860841423948
10594,other,2700.0,4,3,295.0,4,10925.925925925925
10595,other,1175.0,2,2,52.86,2,4498.723404255319
10596,Hebbal,4235.0,5,3,364.0,4,8595.04132231405
10597,KR Puram,1100.0,2,2,45.0,2,4090.909090909091
10600,6th Phase JP Nagar,1810.0,3,3,131.0,3,7237.5690607734805
10601,other,1426.0,2,3,71.0,3,4978.962131837307
10602,Sector 7 HSR Layout,2400.0,2,3,195.0,3,8125.0
10603,Kalyan nagar,1100.0,2,1,70.0,2,6363.636363636364
10604,Electronic City Phase II,650.0,1,1,35.0,1,5384.615384615385
10607,Billekahalli,1360.0,2,3,110.0,2,8088.235294117647
10608,Yeshwanthpur,674.0,1,1,36.85,1,5467.359050445104
10609,Whitefield,1655.0,3,2,110.0,3,6646.525679758308
10610,other,1300.0,2,2,95.0,2,7307.692307692308
10611,other,936.0,1,0,53.0,1,5662.393162393162
10612,other,1277.0,2,2,92.0,2,7204.385277995301
10613,other,1200.0,2,1,54.0,2,4500.0
10614,Hormavu,1015.0,2,1,39.08,2,3850.246305418719
10615,Budigere,1153.0,2,2,60.0,2,5203.816131830009
10616,Kengeri,1035.0,2,1,51.5,2,4975.84541062802
10617,KR Puram,3300.0,3,1,255.0,5,7727.272727272727
10618,Uttarahalli,1150.0,2,1,46.0,2,4000.0
10619,Malleshwaram,1020.0,2,1,80.0,2,7843.137254901961
10620,Old Madras Road,3715.0,6,0,212.5,4,5720.053835800808
10621,8th Phase JP Nagar,1160.0,2,1,95.0,2,8189.6551724137935
10623,Brookefield,1225.0,2,2,72.0,2,5877.551020408163
10625,other,1600.0,2,1,160.0,2,10000.0
10627,other,1350.0,3,2,60.0,3,4444.444444444444
10628,Kanakpura Road,1300.0,3,1,69.0,3,5307.692307692308
10629,Channasandra,830.0,2,1,36.28,2,4371.084337349397
10630,Hennur Road,1155.0,2,1,69.18,2,5989.6103896103905
10631,other,3126.0,5,3,345.0,4,11036.468330134358
10632,Jalahalli,905.0,2,2,55.0,2,6077.348066298343
10633,Vijayanagar,1375.0,2,0,75.0,3,5454.545454545455
10636,Hormavu,1550.0,2,2,60.0,3,3870.967741935484
10637,Kannamangala,957.0,2,1,55.0,2,5747.126436781609
10638,9th Phase JP Nagar,890.0,2,2,45.0,2,5056.179775280899
10639,KR Puram,3000.0,4,2,235.0,4,7833.333333333333
10640,Electronic City,1070.0,2,1,55.0,2,5140.186915887851
10641,other,2400.0,5,1,150.0,5,6250.0
10643,Rachenahalli,925.0,2,1,37.0,2,4000.0
10644,Kammasandra,1415.0,2,2,60.0,2,4240.282685512368
10647,Hennur Road,2000.0,4,0,90.0,4,4500.0
10648,Whitefield,840.0,1,1,57.0,1,6785.714285714285
10650,Thanisandra,1732.0,3,1,112.0,3,6466.512702078522
10651,Parappana Agrahara,1200.0,1,0,45.0,1,3750.0
10652,Bhoganhalli,1260.0,2,1,69.9,2,5547.619047619049
10653,other,1092.0,2,1,49.0,2,4487.179487179487
10654,other,827.0,2,0,34.0,2,4111.24546553809
10655,Horamavu Banaswadi,1357.0,2,2,54.0,2,3979.3662490788506
10656,other,650.0,1,1,40.0,2,6153.846153846154
10657,7th Phase JP Nagar,1370.0,2,1,54.79,3,3999.2700729927005
10658,Whitefield,1725.0,3,2,106.0,3,6144.927536231884
10659,Jalahalli,1000.0,2,0,70.0,2,7000.0
10660,TC Palaya,1350.0,1,0,55.0,1,4074.074074074074
10661,7th Phase JP Nagar,3200.0,4,2,350.0,4,10937.5
10662,Bellandur,1717.0,3,2,110.0,3,6406.523005241701
10663,Kanakpura Road,700.0,2,1,34.0,2,4857.142857142857
10664,other,800.0,2,1,32.0,2,4000.0
10666,Sonnenahalli,1415.0,2,1,65.0,3,4593.639575971732
10667,7th Phase JP Nagar,1976.0,3,1,145.0,3,7338.056680161943
10668,Kambipura,883.0,2,1,37.01,2,4191.392978482446
10669,Yelahanka,700.0,1,1,38.0,1,5428.571428571428
10671,Battarahalli,2082.0,3,2,104.0,3,4995.1969260326605
10672,HSR Layout,1140.0,2,2,46.0,2,4035.0877192982457
10673,Thanisandra,933.0,2,1,66.0,2,7073.954983922829
10675,Electronic City Phase II,1155.0,2,1,57.0,2,4935.064935064935
10677,Bannerghatta,1200.0,2,2,73.2,2,6100.0
10678,other,1055.0,2,1,43.0,2,4075.829383886256
10679,Rajaji Nagar,1555.0,3,2,125.0,3,8038.585209003216
10680,Bellandur,1420.0,3,2,62.0,3,4366.197183098591
10682,Devanahalli,658.0,1,1,26.91,1,4089.665653495441
10683,Bhoganhalli,896.9,2,1,78.74,2,8779.128107927305
10685,KR Puram,1035.0,2,2,40.0,2,3864.7342995169083
10686,Whitefield,2064.0,5,2,225.0,4,10901.162790697674
10687,other,1839.0,3,3,160.0,3,8700.380641653072
10688,Begur Road,1200.0,2,2,44.0,2,3666.6666666666665
10689,Yelahanka New Town,488.0,1,1,20.0,1,4098.360655737705
10691,other,2760.0,5,4,140.0,5,5072.463768115942
10692,other,993.0,2,2,42.0,2,4229.607250755287
10693,Hoodi,1225.0,2,1,45.0,2,3673.469387755102
10694,TC Palaya,900.0,2,0,55.0,2,6111.111111111111
10696,other,825.0,2,1,32.0,2,3878.787878787879
10697,Bellandur,3596.0,4,2,359.0,4,9983.314794215796
10699,Electronic City Phase II,1800.0,3,3,92.0,3,5111.111111111111
10700,other,925.0,2,1,100.0,2,10810.81081081081
10701,Kanakpura Road,1167.0,2,1,63.0,2,5398.457583547558
10702,Sarjapur,1150.0,2,1,41.0,2,3565.217391304348
10703,other,650.0,1,1,50.0,1,7692.307692307692
10704,Sarjapur  Road,675.0,1,1,27.0,1,4000.0
10705,other,2260.0,3,1,90.0,2,3982.3008849557523
10706,other,720.0,1,0,32.39,1,4498.611111111111
10708,Yelahanka New Town,1100.0,2,1,58.0,2,5272.727272727273
10709,other,550.0,1,1,20.0,2,3636.3636363636365
10710,Uttarahalli,1330.0,2,1,58.0,3,4360.902255639097
10712,Ulsoor,1685.0,4,2,185.0,3,10979.228486646884
10714,Banashankari,1770.0,3,3,108.0,3,6101.6949152542375
10715,Prithvi Layout,2100.0,3,3,125.0,3,5952.380952380952
10716,Pai Layout,1000.0,2,3,42.0,2,4200.0
10718,Ramamurthy Nagar,2916.0,5,1,230.0,4,7887.517146776406
10719,Kanakpura Road,1419.59,2,1,65.0,3,4578.786832817927
10720,other,1400.0,3,2,81.0,3,5785.714285714285
10721,Horamavu Agara,750.0,2,1,37.49,2,4998.666666666667
10722,Bannerghatta,1070.0,2,1,87.0,2,8130.841121495327
10723,Kannamangala,1536.0,3,1,107.0,3,6966.145833333333
10725,JP Nagar,2400.0,3,3,196.0,3,8166.666666666667
10726,Sarjapur  Road,1773.0,3,2,102.92,3,5804.850535815003
10727,Electronic City,1342.0,2,1,72.0,2,5365.126676602086
10728,other,1600.0,3,2,130.0,3,8125.0
10729,Kanakapura,938.0,1,1,50.0,1,5330.490405117271
10730,Budigere,1820.0,3,2,99.0,3,5439.56043956044
10731,Bhoganhalli,2439.0,4,3,170.0,4,6970.069700697007
10732,Kanakpura Road,1665.0,3,2,78.0,3,4684.684684684685
10733,Basavangudi,1850.0,3,2,150.0,3,8108.108108108108
10734,Bommanahalli,1091.0,2,1,40.0,2,3666.3611365719526
10735,Sarjapur  Road,1346.0,2,1,74.03,2,5500.0
10737,Brookefield,3675.0,4,3,176.0,4,4789.115646258503
10739,Whitefield,1059.0,2,1,57.0,2,5382.43626062323
10740,Hebbal,1299.0,2,1,97.0,2,7467.282525019245
10741,Yelahanka,1491.0,3,2,85.0,3,5700.871898054997
10742,other,1200.0,2,2,85.0,2,7083.333333333333
10743,Yelahanka,2088.0,5,0,110.0,4,5268.199233716475
10744,Hulimavu,581.0,1,1,29.0,1,4991.394148020654
10745,other,1296.0,2,2,70.0,2,5401.234567901234
10746,other,1125.0,2,1,55.0,2,4888.888888888889
10747,Electronic City,1275.0,3,1,70.0,3,5490.196078431372
10748,Kothanur,1095.0,2,2,55.0,2,5022.83105022831
10749,Sarjapur  Road,10000.0,4,2,975.0,5,9750.0
10750,Old Madras Road,1330.0,2,2,74.0,2,5563.909774436091
10751,Marathahalli,1135.0,2,2,60.0,2,5286.343612334802
10752,Whitefield,516.0,1,1,39.0,1,7558.139534883721
10753,other,1194.0,2,1,51.0,2,4271.356783919598
10754,Banaswadi,2250.0,5,4,240.0,5,10666.666666666666
10755,Electronic City,770.0,1,1,38.0,2,4935.064935064935
10756,Sarjapur  Road,3930.0,5,2,330.0,4,8396.946564885497
10757,Chikkalasandra,1355.0,3,2,54.2,3,4000.0
10758,Abbigere,3000.0,8,0,150.0,8,5000.0
10759,Harlur,2569.0,4,1,175.0,4,6811.989100817439
10761,Whitefield,1116.0,2,3,51.91,2,4651.433691756272
10762,Bhoganhalli,1707.0,3,2,115.0,3,6736.965436438196
10764,Sultan Palaya,1070.0,2,2,49.0,2,4579.439252336449
10765,Whitefield,6000.0,4,3,410.0,4,6833.333333333333
10766,Tumkur Road,1240.0,2,1,83.0,3,6693.548387096775
10767,JP Nagar,1300.0,2,1,91.65,2,7050.0
10768,Ambalipura,1700.0,2,2,76.0,2,4470.588235294118
10769,Yeshwanthpur,1383.0,2,2,76.18,3,5508.315256688359
10770,other,3000.0,4,3,170.0,5,5666.666666666667
10772,Hulimavu,935.0,2,3,45.0,2,4812.834224598931
10773,Thigalarapalya,2072.0,4,2,151.0,3,7287.644787644787
10774,other,2200.0,3,1,225.0,4,10227.272727272728
10775,Jalahalli,615.0,1,1,46.0,1,7479.674796747968
10776,KR Puram,1116.0,2,1,45.0,2,4032.2580645161293
10777,Whitefield,1639.0,3,2,107.0,3,6528.370957901159
10778,Marathahalli,1839.0,3,2,130.0,3,7069.0592713431215
10779,other,1300.0,2,2,63.0,2,4846.153846153846
10780,Horamavu Agara,625.0,1,1,27.0,1,4320.0
10781,Thanisandra,933.0,1,1,61.0,1,6538.049303322615
10782,Hosur Road,2289.0,3,3,180.0,3,7863.695937090432
10783,Ramamurthy Nagar,2316.0,3,0,125.0,3,5397.2366148531955
10784,Electronic City,1005.0,2,1,39.77,2,3957.213930348259
10785,Horamavu Agara,1080.0,2,1,38.0,2,3518.5185185185187
10787,other,910.0,2,3,36.0,2,3956.043956043956
10788,Hormavu,1200.0,2,0,73.0,2,6083.333333333333
10789,Electronic City,1110.0,2,1,39.9,2,3594.5945945945946
10790,Kothanur,1142.0,2,2,56.0,2,4903.6777583187395
10791,other,4000.0,4,3,240.0,5,6000.0
10792,Hormavu,1800.0,3,1,204.0,3,11333.333333333334
10793,AECS Layout,1005.0,2,1,55.0,2,5472.636815920398
10794,other,1626.6,3,1,133.0,3,8176.564613303824
10795,Kothanur,1074.0,2,2,54.0,2,5027.932960893855
10796,Basavangudi,1230.0,2,0,80.0,2,6504.065040650406
10798,other,1007.0,2,2,48.0,2,4766.633565044687
10799,other,1050.0,6,1,74.0,4,7047.619047619048
10800,Whitefield,1820.0,3,2,113.0,3,6208.791208791209
10801,other,1100.0,2,1,60.0,2,5454.545454545455
10802,other,1348.0,2,0,100.0,2,7418.39762611276
10803,Kasavanhalli,1230.0,2,2,66.25,2,5386.178861788618
10805,Uttarahalli,1590.0,3,2,57.0,3,3584.9056603773583
10806,Frazer Town,1200.0,2,1,78.0,2,6500.0
10807,other,1298.0,2,1,65.0,2,5007.704160246533
10808,Hosa Road,1161.0,2,1,55.15,2,4750.215331610681
10810,other,1200.0,5,2,138.0,5,11500.0
10811,Kothanur,1285.0,2,1,60.0,2,4669.260700389105
10812,Electronic City,1644.0,3,2,92.59,3,5631.995133819952
10813,Kasavanhalli,1819.0,3,1,150.0,3,8246.289169873557
10814,1st Phase JP Nagar,1205.0,2,1,85.0,2,7053.941908713693
10816,Uttarahalli,1050.0,2,1,42.0,2,4000.0
10817,Raja Rajeshwari Nagar,1270.0,2,2,62.0,2,4881.889763779527
10819,Jigani,1221.0,3,3,70.0,3,5733.005733005733
10820,other,840.0,2,2,35.0,3,4166.666666666667
10821,Kanakpura Road,1339.0,2,2,63.0,2,4705.003734129948
10822,Thigalarapalya,4303.0,5,3,300.0,4,6971.880083662561
10823,Haralur Road,1315.0,2,1,85.0,2,6463.878326996198
10824,Raja Rajeshwari Nagar,1250.0,2,2,68.0,2,5440.0
10826,7th Phase JP Nagar,1600.0,2,2,110.0,3,6875.0
10827,Electronic City,1250.0,2,1,62.0,2,4960.0
10828,other,1312.0,2,1,56.5,3,4306.40243902439
10829,Kadugodi,3000.0,4,0,134.0,4,4466.666666666667
10831,Whitefield,1990.0,3,3,98.0,3,4924.62311557789
10832,other,760.0,2,2,38.5,2,5065.789473684211
10833,Ambedkar Nagar,5000.0,4,2,536.0,4,10720.0
10834,Kadugodi,1614.0,2,2,59.0,3,3655.5142503097895
10835,other,1500.0,3,2,162.0,4,10800.0
10836,other,1182.0,2,1,60.1,3,5084.602368866328
10837,other,1053.0,2,1,46.29,2,4396.011396011396
10839,Gubbalala,2000.0,3,3,125.0,3,6250.0
10840,Electronic City Phase II,1940.0,4,3,116.0,3,5979.381443298969
10841,Hennur Road,1590.0,3,2,105.0,3,6603.773584905661
10842,other,1035.0,2,2,52.79,2,5100.48309178744
10843,Kothanur,1075.0,2,2,53.0,2,4930.232558139535
10844,TC Palaya,900.0,2,0,55.0,2,6111.111111111111
10845,Raja Rajeshwari Nagar,1260.0,2,1,62.0,3,4920.6349206349205
10847,Thanisandra,1702.0,3,2,107.0,3,6286.721504112808
10848,Bisuvanahalli,1080.0,2,2,65.0,3,6018.518518518518
10849,Kasavanhalli,1189.0,2,1,45.0,2,3784.6930193439866
10850,Tumkur Road,1035.0,2,1,39.0,2,3768.1159420289855
10854,Kanakpura Road,1300.0,3,1,69.0,3,5307.692307692308
10855,Yelahanka,1330.0,2,1,93.65,2,7041.353383458647
10856,Kaggalipura,1210.0,2,1,65.0,3,5371.900826446281
10857,Chikkalasandra,1350.0,2,2,54.2,3,4014.814814814815
10859,Ambedkar Nagar,1935.0,4,2,125.0,3,6459.948320413437
10860,other,1410.0,3,3,90.0,3,6382.978723404255
10861,Narayanapura,1469.0,2,2,99.14,2,6748.8087134104835
10863,other,1460.0,2,2,87.0,3,5958.904109589041
10864,other,1260.0,2,2,85.05,3,6750.0
10866,Panathur,980.0,2,1,57.0,2,5816.326530612245
10867,Kudlu Gate,1164.0,2,2,75.0,2,6443.298969072165
10868,Subramanyapura,929.0,1,2,51.0,2,5489.773950484392
10869,Kundalahalli,1065.0,2,1,70.0,2,6572.769953051643
10870,Budigere,1172.0,2,0,56.725,2,4840.017064846416
10871,other,3000.0,3,1,265.0,3,8833.333333333334
10873,Gunjur,1362.0,3,1,62.63,3,4598.384728340676
10874,Yeshwanthpur,672.0,1,1,36.85,1,5483.630952380952
10875,Brookefield,1746.0,3,3,115.0,3,6586.483390607102
